source_id,split,scene_category,upstream_dataset,upstream_id,official_source,license_evidence_url,license,author,expected_width,expected_height,difficulty_tier,resolution_review_status,license_review_status,scene_review_status,content_safety_status,duplicate_review_status,review_status,review_notes
commons-5c4556e18687,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 11 (29974970651).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_11_(29974970651).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_11_(29974970651).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",4332,2454,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-5f8a143c4ebd,held-out240,multi_person,wikimedia_commons,File:A large group of people attended the 28th annual California condor release event (54031476036).jpg,https://commons.wikimedia.org/wiki/File:A_large_group_of_people_attended_the_28th_annual_California_condor_release_event_(54031476036).jpg,https://commons.wikimedia.org/wiki/File:A_large_group_of_people_attended_the_28th_annual_California_condor_release_event_(54031476036).jpg#Licensing,Public domain,BLMArizona,4800,3200,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-5fef8b4e4f56,held-out240,chinese_dense_poster,wikimedia_commons,File:Sunflower Movement 立法院青島東路側門鐵門上的海報 (13299963013).jpg,https://commons.wikimedia.org/wiki/File:Sunflower_Movement_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(13299963013).jpg,https://commons.wikimedia.org/wiki/File:Sunflower_Movement_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(13299963013).jpg#Licensing,CC BY-SA 2.0,"tenz1225 from Taipei, Taiwan",3080,5472,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-605d53275b3d,held-out240,portrait,wikimedia_commons,File:10. H.M. Dronningen og prinsessene Ragnhild og Astrid - no-nb digifoto 20160111 00017 bldsa pk kgl0070.jpg,https://commons.wikimedia.org/wiki/File:10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg,https://commons.wikimedia.org/wiki/File:10._H.M._Dronningen_og_prinsessene_Ragnhild_og_Astrid_-_no-nb_digifoto_20160111_00017_bldsa_pk_kgl0070.jpg#Licensing,Public domain,Unknown author Unknown author,8538,5418,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-62bdf16371ea,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 09 (30024173006).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_09_(30024173006).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_09_(30024173006).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",5172,3012,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-647bbb5f725f,held-out240,single_product_promo,wikimedia_commons,File:Henri Cassiers - Red Star Line Poster.jpg,https://commons.wikimedia.org/wiki/File:Henri_Cassiers_-_Red_Star_Line_Poster.jpg,https://commons.wikimedia.org/wiki/File:Henri_Cassiers_-_Red_Star_Line_Poster.jpg#Licensing,Public domain,Henri Cassiers,1672,2559,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-69989ad97e0c,held-out240,single_product_promo,wikimedia_commons,File:14 Sammlung Eybl Österreich. Alfred Offner (1879-1937). Zeichnet 8. Kriegsanleihe. 1918. 95 x 63 cm. (Slg.Nr. 325).jpg,https://commons.wikimedia.org/wiki/File:14_Sammlung_Eybl_%C3%96sterreich._Alfred_Offner_(1879-1937)._Zeichnet_8._Kriegsanleihe._1918._95_x_63_cm._(Slg.Nr._325).jpg,https://commons.wikimedia.org/wiki/File:14_Sammlung_Eybl_%C3%96sterreich._Alfred_Offner_(1879-1937)._Zeichnet_8._Kriegsanleihe._1918._95_x_63_cm._(Slg.Nr._325).jpg#Licensing,Public domain,Alfred Offner,7249,11170,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-69ffe67df613,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 14 (29974963181).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_14_(29974963181).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_14_(29974963181).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",5268,2760,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6a7040786286,held-out240,multi_person,wikimedia_commons,File:Bigger Event Sponsors group photo (34524857435).jpg,https://commons.wikimedia.org/wiki/File:Bigger_Event_Sponsors_group_photo_(34524857435).jpg,https://commons.wikimedia.org/wiki/File:Bigger_Event_Sponsors_group_photo_(34524857435).jpg#Licensing,Public domain,Bureau of Land Management - Utah,1800,1200,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6aa593dd9893,held-out240,single_product_promo,wikimedia_commons,"File:""Save the products of the land. Eat more fish- they feed themselves."" - NARA - 512583.jpg",https://commons.wikimedia.org/wiki/File:%22Save_the_products_of_the_land._Eat_more_fish-_they_feed_themselves.%22_-_NARA_-_512583.jpg,https://commons.wikimedia.org/wiki/File:%22Save_the_products_of_the_land._Eat_more_fish-_they_feed_themselves.%22_-_NARA_-_512583.jpg#Licensing,Public domain,Unknown author Unknown author or not provided,1966,3000,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6ab21a11ebb8,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 04 (29430718214).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_04_(29430718214).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_04_(29430718214).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",1848,2922,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6cf985f58a4b,held-out240,multi_person,wikimedia_commons,File:A group of people at the Flagstaff wild horse and burro event (54705991391).jpg,https://commons.wikimedia.org/wiki/File:A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_(54705991391).jpg,https://commons.wikimedia.org/wiki/File:A_group_of_people_at_the_Flagstaff_wild_horse_and_burro_event_(54705991391).jpg#Licensing,Public domain,BLMArizona,5760,3840,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6eff8f572f00,held-out240,chinese_dense_poster,wikimedia_commons,File:Jaws movie poster.png,https://commons.wikimedia.org/wiki/File:Jaws_movie_poster.png,https://commons.wikimedia.org/wiki/File:Jaws_movie_poster.png#Licensing,Public domain,Roger Kastel,2395,3600,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-6fe14feca25d,held-out240,multi_product_commercial,wikimedia_commons,File:Delhaize crunchy muesli price and Nutri-Score.jpg,https://commons.wikimedia.org/wiki/File:Delhaize_crunchy_muesli_price_and_Nutri-Score.jpg,https://commons.wikimedia.org/wiki/File:Delhaize_crunchy_muesli_price_and_Nutri-Score.jpg#Licensing,CC BY-SA 4.0,The RedBurn,3840,2160,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-7167c064c9e0,pilot60,complex_mixed,wikimedia_commons,File:DFC 1647 Street vendors sell produce and snacks along a busy sidewalk beside a row of parked scooters as pedestrians pass by in a bustling market street.jpg,https://commons.wikimedia.org/wiki/File:DFC_1647_Street_vendors_sell_produce_and_snacks_along_a_busy_sidewalk_beside_a_row_of_parked_scooters_as_pedestrians_pass_by_in_a_bustling_market_street.jpg,https://commons.wikimedia.org/wiki/File:DFC_1647_Street_vendors_sell_produce_and_snacks_along_a_busy_sidewalk_beside_a_row_of_parked_scooters_as_pedestrians_pass_by_in_a_bustling_market_street.jpg#Licensing,CC BY-SA 4.0,PattayaPatrol,5568,3712,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-73e78de19765,pilot60,chinese_dense_poster,wikimedia_commons,"File:""WE MUST BE THE GREAT ARSENAL OF DEMOCRACY"" - NARA - 516079.jpg",https://commons.wikimedia.org/wiki/File:%22WE_MUST_BE_THE_GREAT_ARSENAL_OF_DEMOCRACY%22_-_NARA_-_516079.jpg,https://commons.wikimedia.org/wiki/File:%22WE_MUST_BE_THE_GREAT_ARSENAL_OF_DEMOCRACY%22_-_NARA_-_516079.jpg#Licensing,Public domain,Unknown author Unknown author or not provided,1948,3000,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-760051ee30d1,held-out240,chinese_dense_poster,wikimedia_commons,File:2011-06-05 臺北市政府勞工局勞動檢查處 甲等自主管理工地.jpg,https://commons.wikimedia.org/wiki/File:2011-06-05_%E8%87%BA%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E5%8B%9E%E5%B7%A5%E5%B1%80%E5%8B%9E%E5%8B%95%E6%AA%A2%E6%9F%A5%E8%99%95_%E7%94%B2%E7%AD%89%E8%87%AA%E4%B8%BB%E7%AE%A1%E7%90%86%E5%B7%A5%E5%9C%B0.jpg,https://commons.wikimedia.org/wiki/File:2011-06-05_%E8%87%BA%E5%8C%97%E5%B8%82%E6%94%BF%E5%BA%9C%E5%8B%9E%E5%B7%A5%E5%B1%80%E5%8B%9E%E5%8B%95%E6%AA%A2%E6%9F%A5%E8%99%95_%E7%94%B2%E7%AD%89%E8%87%AA%E4%B8%BB%E7%AE%A1%E7%90%86%E5%B7%A5%E5%9C%B0.jpg#Licensing,Public domain,Tianmu peter,2248,4000,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-77d37116a226,held-out240,complex_mixed,wikimedia_commons,File:DFC 2068 Shoppers wearing masks browse through rows of clothing on racks at a busy indoor market with colorful price signs overhead.jpg,https://commons.wikimedia.org/wiki/File:DFC_2068_Shoppers_wearing_masks_browse_through_rows_of_clothing_on_racks_at_a_busy_indoor_market_with_colorful_price_signs_overhead.jpg,https://commons.wikimedia.org/wiki/File:DFC_2068_Shoppers_wearing_masks_browse_through_rows_of_clothing_on_racks_at_a_busy_indoor_market_with_colorful_price_signs_overhead.jpg#Licensing,CC BY-SA 4.0,PattayaPatrol,5568,3712,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-7936f4560f6a,held-out240,portrait,wikimedia_commons,"File:Portret in beschilderd paneel verwerkt, RP-F-F17632.jpg","https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg","https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17632.jpg#Licensing",CC0,Rijksmuseum,7806,3958,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-797e4699b2ad,held-out240,chinese_dense_poster,wikimedia_commons,File:2017福州三中社巡-社团海报2.jpg,https://commons.wikimedia.org/wiki/File:2017%E7%A6%8F%E5%B7%9E%E4%B8%89%E4%B8%AD%E7%A4%BE%E5%B7%A1-%E7%A4%BE%E5%9B%A2%E6%B5%B7%E6%8A%A52.jpg,https://commons.wikimedia.org/wiki/File:2017%E7%A6%8F%E5%B7%9E%E4%B8%89%E4%B8%AD%E7%A4%BE%E5%B7%A1-%E7%A4%BE%E5%9B%A2%E6%B5%B7%E6%8A%A52.jpg#Licensing,CC BY-SA 4.0,Cyclohexane233,4160,2340,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-7b82c5685bfe,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 08 (30357079981).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_08_(30357079981).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_08_(30357079981).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",4224,2682,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-7d0c597661b0,held-out240,multi_person,wikimedia_commons,"File:38. Ulica - Kresala Dance Group - Hitaz Orhoit, 20250705 1205 0983.jpg","https://commons.wikimedia.org/wiki/File:38._Ulica_-_Kresala_Dance_Group_-_Hitaz_Orhoit,_20250705_1205_0983.jpg","https://commons.wikimedia.org/wiki/File:38._Ulica_-_Kresala_Dance_Group_-_Hitaz_Orhoit,_20250705_1205_0983.jpg#Licensing",CC BY 4.0,Jakub Hałun,3189,2049,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-7ebe370a8265,pilot60,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 07 (30443601535).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_07_(30443601535).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_07_(30443601535).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",4986,3060,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8065bfad089b,held-out240,chinese_dense_poster,wikimedia_commons,File:08.13 「同慶之旅」總統參訪雷根圖書館，圖為雷根總統海報 (44021242751).jpg,https://commons.wikimedia.org/wiki/File:08.13_%E3%80%8C%E5%90%8C%E6%85%B6%E4%B9%8B%E6%97%85%E3%80%8D%E7%B8%BD%E7%B5%B1%E5%8F%83%E8%A8%AA%E9%9B%B7%E6%A0%B9%E5%9C%96%E6%9B%B8%E9%A4%A8%EF%BC%8C%E5%9C%96%E7%82%BA%E9%9B%B7%E6%A0%B9%E7%B8%BD%E7%B5%B1%E6%B5%B7%E5%A0%B1_(44021242751).jpg,https://commons.wikimedia.org/wiki/File:08.13_%E3%80%8C%E5%90%8C%E6%85%B6%E4%B9%8B%E6%97%85%E3%80%8D%E7%B8%BD%E7%B5%B1%E5%8F%83%E8%A8%AA%E9%9B%B7%E6%A0%B9%E5%9C%96%E6%9B%B8%E9%A4%A8%EF%BC%8C%E5%9C%96%E7%82%BA%E9%9B%B7%E6%A0%B9%E7%B8%BD%E7%B5%B1%E6%B5%B7%E5%A0%B1_(44021242751).jpg#Licensing,CC BY 2.0,總統府,2048,1365,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8167d0ab8edc,pilot60,complex_mixed,wikimedia_commons,File:DFC 1215 A group of motorcycle taxi drivers in orange vests chat and laugh by their parked scooters on a busy well-lit city street at night.jpg,https://commons.wikimedia.org/wiki/File:DFC_1215_A_group_of_motorcycle_taxi_drivers_in_orange_vests_chat_and_laugh_by_their_parked_scooters_on_a_busy_well-lit_city_street_at_night.jpg,https://commons.wikimedia.org/wiki/File:DFC_1215_A_group_of_motorcycle_taxi_drivers_in_orange_vests_chat_and_laugh_by_their_parked_scooters_on_a_busy_well-lit_city_street_at_night.jpg#Licensing,CC BY-SA 4.0,PattayaPatrol,5568,3712,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-820ff9b73ba3,held-out240,chinese_dense_poster,wikimedia_commons,File:20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (3).jpg,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(3).jpg,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(3).jpg#Licensing,CC BY-SA 2.0,tenz1225,3080,5472,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8541f4448146,held-out240,complex_mixed,wikimedia_commons,File:DFC 1690 Nighttime street scene in a busy urban market with motorbikes parked and riders in reflective vests navigating through crowds and storefronts.jpg,https://commons.wikimedia.org/wiki/File:DFC_1690_Nighttime_street_scene_in_a_busy_urban_market_with_motorbikes_parked_and_riders_in_reflective_vests_navigating_through_crowds_and_storefronts.jpg,https://commons.wikimedia.org/wiki/File:DFC_1690_Nighttime_street_scene_in_a_busy_urban_market_with_motorbikes_parked_and_riders_in_reflective_vests_navigating_through_crowds_and_storefronts.jpg#Licensing,CC BY-SA 4.0,PattayaPatrol,5568,3712,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8908636d6e92,held-out240,chinese_dense_poster,wikimedia_commons,"File:German document dated 13 October 1913, from- British propaganda poster intended for Chinese Muslim audience LCCN2003675286 (cropped) (cropped).tif","https://commons.wikimedia.org/wiki/File:German_document_dated_13_October_1913,_from-_British_propaganda_poster_intended_for_Chinese_Muslim_audience_LCCN2003675286_(cropped)_(cropped).tif","https://commons.wikimedia.org/wiki/File:German_document_dated_13_October_1913,_from-_British_propaganda_poster_intended_for_Chinese_Muslim_audience_LCCN2003675286_(cropped)_(cropped).tif#Licensing",Public domain,Unknown author Unknown author,876,1353,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-893481e020d4,held-out240,chinese_dense_poster,wikimedia_commons,File:Jaws movie poster (cropped).jpg,https://commons.wikimedia.org/wiki/File:Jaws_movie_poster_(cropped).jpg,https://commons.wikimedia.org/wiki/File:Jaws_movie_poster_(cropped).jpg#Licensing,Public domain,Roger Kastel,2189,3354,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8b38d62439f8,held-out240,single_product_promo,wikimedia_commons,File:Den norske Amerikalinje NAL Norwegian America Line Norway travel poster 1948 art by Karl Dahl (1886-1954) viking ship passenger ship PD-old.jpg,https://commons.wikimedia.org/wiki/File:Den_norske_Amerikalinje_NAL_Norwegian_America_Line_Norway_travel_poster_1948_art_by_Karl_Dahl_(1886-1954)_viking_ship_passenger_ship_PD-old.jpg,https://commons.wikimedia.org/wiki/File:Den_norske_Amerikalinje_NAL_Norwegian_America_Line_Norway_travel_poster_1948_art_by_Karl_Dahl_(1886-1954)_viking_ship_passenger_ship_PD-old.jpg#Licensing,Public domain,"Karl Dahl , 1886–1954, Norwegian illustrator",1000,1500,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-8d61abbb73b7,held-out240,multi_person,wikimedia_commons,"File:ACDA, TLDB and TWUG group picture.jpg","https://commons.wikimedia.org/wiki/File:ACDA,_TLDB_and_TWUG_group_picture.jpg","https://commons.wikimedia.org/wiki/File:ACDA,_TLDB_and_TWUG_group_picture.jpg#Licensing",CC0,Kambai Akau,6000,4000,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-932a27645edf,pilot60,chinese_dense_poster,wikimedia_commons,"File:Art Workers' Coalition, Q. And babies? A. And babies.jpg","https://commons.wikimedia.org/wiki/File:Art_Workers%27_Coalition,_Q._And_babies%3F_A._And_babies.jpg","https://commons.wikimedia.org/wiki/File:Art_Workers%27_Coalition,_Q._And_babies%3F_A._And_babies.jpg#Licensing",Public domain,"Irving Petlin, Jon Hendricks, and Frazer Dougherty / The Artists' Poster Committee of the Art Workers' Coalition",2000,1319,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-93e8ddffcd64,pilot60,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 17 (29974958121).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_17_(29974958121).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_17_(29974958121).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",2730,1602,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-949454c78cd7,pilot60,chinese_dense_poster,wikimedia_commons,File:Global Events poster - WM colours cropped.jpg,https://commons.wikimedia.org/wiki/File:Global_Events_poster_-_WM_colours_cropped.jpg,https://commons.wikimedia.org/wiki/File:Global_Events_poster_-_WM_colours_cropped.jpg#Licensing,CC BY-SA 4.0,MPourzaki (WMF),2686,1645,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-94a70073985c,held-out240,single_product_promo,wikimedia_commons,File:Mihály Bíró - Voilá. Le meilleur papier a cigarettes.jpg,https://commons.wikimedia.org/wiki/File:Mih%C3%A1ly_B%C3%ADr%C3%B3_-_Voil%C3%A1._Le_meilleur_papier_a_cigarettes.jpg,https://commons.wikimedia.org/wiki/File:Mih%C3%A1ly_B%C3%ADr%C3%B3_-_Voil%C3%A1._Le_meilleur_papier_a_cigarettes.jpg#Licensing,Public domain,Mihály Bíró,992,1600,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-965324d7d935,held-out240,landscape_architecture_structure,wikimedia_commons,File:(Détail d'une baie) ; (perspective et coupe du foyer) ; (perspective de la façade principale) - dessin - Adrien Chancel - btv1b53123005c.jpg,https://commons.wikimedia.org/wiki/File:(D%C3%A9tail_d%27une_baie)_;_(perspective_et_coupe_du_foyer)_;_(perspective_de_la_fa%C3%A7ade_principale)_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg,https://commons.wikimedia.org/wiki/File:(D%C3%A9tail_d%27une_baie)_;_(perspective_et_coupe_du_foyer)_;_(perspective_de_la_fa%C3%A7ade_principale)_-_dessin_-_Adrien_Chancel_-_btv1b53123005c.jpg#Licensing,Public domain,"Chancel, Adrien (1853-1901). Agence photographique (commanditaire)",10883,5205,aspect_hard_2,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-98c7be199529,held-out240,chinese_dense_poster,wikimedia_commons,File:Americans & the Peoples of Asia - NARA - 5729912.jpg,https://commons.wikimedia.org/wiki/File:Americans_%26_the_Peoples_of_Asia_-_NARA_-_5729912.jpg,https://commons.wikimedia.org/wiki/File:Americans_%26_the_Peoples_of_Asia_-_NARA_-_5729912.jpg#Licensing,Public domain,Unknown author Unknown author or not provided,1998,3000,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-9bf0470410f9,pilot60,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 05 (30145960540).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(30145960540).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_05_(30145960540).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",4825,3014,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
commons-9dedeb711b47,held-out240,multi_product_commercial,wikimedia_commons,File:Korea Sale Festa 02 (30357101121).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_02_(30357101121).jpg,https://commons.wikimedia.org/wiki/File:Korea_Sale_Festa_02_(30357101121).jpg#Licensing,CC BY-SA 2.0,"Republic of Korea from Seoul, Republic of Korea",4027,2420,aspect_hard_1,pending_pixel_download,pending_file_page_review,pending_thumbnail_review,pending_thumbnail_review,pending_phash_review,pending,"Auto-discovered candidate; exact File title frozen, not publication-approved."
